Unité	F	f_1 - 4	Score	f_5 - 6	Score	f_7 - 10	Score
"crash"	2	1	0.6413	0	-0.1923	1	-0.2694
"Windows"	2	0	-0.1126	0	-0.1923	2	0.3352
"Twin"	14	1	-0.3202	0	-1.3458	13	1.4658
"Peaks"	13	1	-0.2848	0	-1.2497	12	1.326
"cinématographique"	6	0	-0.3378	1	-0.1812	5	0.4228
"TV"	3	0	-0.1689	2	0.9888	1	-0.6165
"voiture"	102	18	1.1775	38	4.453	46	-5.8187
"pêche"	15	1	-0.3565	4	0.4604	10	-0.2575
"Greenvale"	4	0	-0.2252	0	-0.3845	4	0.6703
"FBI"	8	1	0.1901	0	-0.769	7	0.6624
"Francis"	4	0	-0.2252	0	-0.3845	4	0.6703
"York"	27	2	-0.4608	6	0.3431	19	0.313
"Morgan"	6	0	-0.3378	0	-0.5768	6	1.0055
"Zach"	8	0	-0.4504	0	-0.769	8	1.3407
"Dale"	2	0	-0.1126	0	-0.1923	2	0.3352
"Cooper"	2	0	-0.1126	0	-0.1923	2	0.3352
"maquiller"	3	1	0.4919	0	-0.2884	2	-0.1638
"DVD"	2	0	-0.1126	0	-0.1923	2	0.3352
"épuiser"	2	0	-0.1126	1	0.4465	1	-0.2694
"désarçonner"	2	0	-0.1126	0	-0.1923	2	0.3352
"Director'"	2	0	-0.1126	0	-0.1923	2	0.3352
"Cut"	2	0	-0.1126	0	-0.1923	2	0.3352
"Deadly"	29	2	-0.5257	2	-1.2679	25	1.6414
"Premonition"	28	1	-0.8883	2	-1.1984	25	2.0488
"franco"	2	0	-0.1126	0	-0.1923	2	0.3352
"envoûter"	2	0	-0.1126	0	-0.1923	2	0.3352
"soundtrack"	2	0	-0.1126	1	0.4465	1	-0.2694
"gaffe"	3	1	0.4919	0	-0.2884	2	-0.1638
"plagier"	2	0	-0.1126	0	-0.1923	2	0.3352
"pro"	7	1	0.2244	1	-0.2361	5	0.2211
"théoriquement"	2	0	-0.1126	0	-0.1923	2	0.3352
"peaufinage"	3	0	-0.1689	0	-0.2884	3	0.5027
"englober"	2	0	-0.1126	0	-0.1923	2	0.3352
"clipping"	16	0	-0.9008	3	-0.219	13	0.71
"cumuler"	2	0	-0.1126	0	-0.1923	2	0.3352
"inaperçu"	4	0	-0.2252	1	0.231	3	0.2104
"horloge"	2	0	-0.1126	0	-0.1923	2	0.3352
"journée"	11	3	0.8517	1	-0.4863	7	-0.3104
"immobilisme"	2	0	-0.1126	1	0.4465	1	-0.2694
"fer"	11	0	-0.6193	2	-0.2061	9	0.5792
"golf"	2	0	-0.1126	0	-0.1923	2	0.3352
"usure"	3	0	-0.1689	0	-0.2884	3	0.5027
"contre-attaquer"	5	0	-0.2815	0	-0.4807	5	0.8379
"invincible"	9	1	-0.1553	2	0.2522	6	-0.2293
"excepté"	3	0	-0.1689	0	-0.2884	3	0.5027
"full-QTE"	3	0	-0.1689	0	-0.2884	3	0.5027
"lie"	2	0	-0.1126	0	-0.1923	2	0.3352
"frein"	2	0	-0.1126	0	-0.1923	2	0.3352
"plagiat"	3	0	-0.1689	0	-0.2884	3	0.5027
"plot"	5	0	-0.2815	2	0.5854	3	-0.2901
"bûcher"	3	0	-0.1689	0	-0.2884	3	0.5027
"ésotérisme"	2	0	-0.1126	1	0.4465	1	-0.2694
"intellectuel"	5	1	0.3215	2	0.5854	2	-0.7196
"rituel"	3	0	-0.1689	0	-0.2884	3	0.5027
"chimérique"	3	0	-0.1689	0	-0.2884	3	0.5027
"Impossible"	6	0	-0.3378	0	-0.5768	6	1.0055
"ouest"	16	0	-0.9008	2	-0.4471	14	1.1355
"forcé"	2	0	-0.1126	0	-0.1923	2	0.3352
"chandelle"	4	0	-0.2252	1	0.231	3	0.2104
"pérégrination"	4	1	0.393	0	-0.3845	3	0.2104
"parc"	2	0	-0.1126	0	-0.1923	2	0.3352
"télévision"	4	1	0.393	1	0.231	2	-0.4157
"peinture"	5	0	-0.2815	1	0.1743	4	0.3123
"cuisine"	15	1	-0.3565	1	-0.7684	13	1.0175
"authenticité"	3	0	-0.1689	0	-0.2884	3	0.5027
"entretenir"	4	0	-0.2252	0	-0.3845	4	0.6703
"prose"	2	0	-0.1126	0	-0.1923	2	0.3352
"volontiers"	6	0	-0.3378	2	0.4671	4	-0.206
"ramer"	3	0	-0.1689	3	2.1063	0	-1.484
"Fort"	6	3	1.5681	1	-0.1812	2	-1.0574
"artifice"	4	1	0.393	1	0.231	2	-0.4157
"lutter"	7	0	-0.3941	4	1.4878	3	-0.8135
"gunfights"	13	0	-0.7319	2	-0.295	11	0.7909
"généreux"	7	0	-0.3941	1	-0.2361	6	0.54
"refroidir"	2	0	-0.1126	1	0.4465	1	-0.2694
"extase"	3	0	-0.1689	1	0.314	2	-0.1638
"collector"	2	0	-0.1126	0	-0.1923	2	0.3352
"inatteignable"	2	0	-0.1126	0	-0.1923	2	0.3352
"affilée"	2	1	0.6413	0	-0.1923	1	-0.2694
"épilogue"	7	0	-0.3941	1	-0.2361	6	0.54
"véhiculer"	4	0	-0.2252	0	-0.3845	4	0.6703
"marqueur"	3	0	-0.1689	1	0.314	2	-0.1638
"imbitable"	2	1	0.6413	0	-0.1923	1	-0.2694
"flash"	4	1	0.393	1	0.231	2	-0.4157
"soulagement"	5	1	0.3215	0	-0.4807	4	0.3123
"scénarisées"	6	0	-0.3378	1	-0.1812	5	0.4228
"matin"	7	0	-0.3941	2	0.3775	5	0.2211
"voix-off"	2	0	-0.1126	0	-0.1923	2	0.3352
"cristallin"	2	0	-0.1126	0	-0.1923	2	0.3352
"barème"	2	0	-0.1126	0	-0.1923	2	0.3352
"sound"	3	0	-0.1689	0	-0.2884	3	0.5027
"scandale"	5	0	-0.2815	0	-0.4807	5	0.8379
"béton"	4	0	-0.2252	0	-0.3845	4	0.6703
"critère"	5	0	-0.2815	1	0.1743	4	0.3123
"grotesque"	4	2	1.1251	1	0.231	1	-1.0012
"tripe"	8	0	-0.4504	1	-0.2945	7	0.6624
"intégrant"	2	0	-0.1126	0	-0.1923	2	0.3352
"Swery"	3	0	-0.1689	0	-0.2884	3	0.5027
"supportable"	2	0	-0.1126	2	1.4042	0	-0.9893
"nullité"	3	1	0.4919	2	0.9888	0	-1.484
"catastrophe"	5	1	0.3215	1	0.1743	3	-0.2901
"indigne"	4	0	-0.2252	2	0.7481	2	-0.4157
"retard"	11	0	-0.6193	3	0.4227	8	0.2919
"pa"	2	0	-0.1126	0	-0.1923	2	0.3352
"mâle"	2	0	-0.1126	0	-0.1923	2	0.3352
"cé"	4	0	-0.2252	0	-0.3845	4	0.6703
"ke"	2	0	-0.1126	0	-0.1923	2	0.3352
"ané"	2	0	-0.1126	0	-0.1923	2	0.3352
"é"	4	1	0.393	0	-0.3845	3	0.2104
"maladroi"	2	0	-0.1126	0	-0.1923	2	0.3352
"keu"	4	0	-0.2252	0	-0.3845	4	0.6703
"fé"	2	0	-0.1126	0	-0.1923	2	0.3352
"quonduite"	2	0	-0.1126	0	-0.1923	2	0.3352
"Lé"	2	0	-0.1126	0	-0.1923	2	0.3352
"Mé"	2	0	-0.1126	0	-0.1923	2	0.3352
"gène"	2	0	-0.1126	1	0.4465	1	-0.2694
"audio"	4	0	-0.2252	1	0.231	3	0.2104
"inconsistant"	2	1	0.6413	0	-0.1923	1	-0.2694
"cast"	2	0	-0.1126	1	0.4465	1	-0.2694
"notation"	3	1	0.4919	0	-0.2884	2	-0.1638
"investissement"	5	0	-0.2815	1	0.1743	4	0.3123
"réceptif"	4	0	-0.2252	0	-0.3845	4	0.6703
"conscient"	8	0	-0.4504	1	-0.2945	7	0.6624
"composante"	2	0	-0.1126	0	-0.1923	2	0.3352
"David"	4	0	-0.2252	0	-0.3845	4	0.6703
"Lynch"	5	2	0.9391	1	0.1743	2	-0.7196
"raser"	3	0	-0.1689	0	-0.2884	3	0.5027
"crainte"	5	0	-0.2815	1	0.1743	4	0.3123
"contraste"	3	0	-0.1689	0	-0.2884	3	0.5027
"perpétuel"	2	0	-0.1126	0	-0.1923	2	0.3352
"envelopper"	2	0	-0.1126	0	-0.1923	2	0.3352
"dérangeant"	9	4	1.7803	1	-0.356	4	-0.9018
"furieux"	2	0	-0.1126	0	-0.1923	2	0.3352
"zombie"	14	2	0.2827	3	0.2624	9	-0.3172
"salon"	6	0	-0.3378	1	-0.1812	5	0.4228
"cheminée"	2	0	-0.1126	0	-0.1923	2	0.3352
"générosité"	3	0	-0.1689	0	-0.2884	3	0.5027
"manifestement"	2	0	-0.1126	0	-0.1923	2	0.3352
"standard"	3	0	-0.1689	0	-0.2884	3	0.5027
"gâter"	3	0	-0.1689	1	0.314	2	-0.1638
"boiter"	3	0	-0.1689	0	-0.2884	3	0.5027
"méchamment"	2	0	-0.1126	0	-0.1923	2	0.3352
"lorgner"	4	0	-0.2252	1	0.231	3	0.2104
"barbe"	5	1	0.3215	2	0.5854	2	-0.7196
"américain"	25	1	-0.7581	1	-1.5463	23	2.2904
"émouvant"	11	0	-0.6193	3	0.4227	8	0.2919
"abondamment"	2	0	-0.1126	1	0.4465	1	-0.2694
"scélérat"	2	0	-0.1126	0	-0.1923	2	0.3352
"horripilant"	2	2	1.8303	0	-0.1923	0	-0.9893
"Open"	17	10	5.2177	2	-0.502	5	-2.9003
"laideur"	3	2	1.3899	1	0.314	0	-1.484
"Noire"	2	1	0.6413	0	-0.1923	1	-0.2694
"illuminer"	2	1	0.6413	0	-0.1923	1	-0.2694
"Plaine"	2	1	0.6413	0	-0.1923	1	-0.2694
"médiocre"	5	2	0.9391	1	0.1743	2	-0.7196
"Resident"	8	1	0.1901	3	0.6991	4	-0.6342
"Evil"	8	1	0.1901	3	0.6991	4	-0.6342
"PsOne"	2	2	1.8303	0	-0.1923	0	-0.9893
"décalage"	6	3	1.5681	0	-0.5768	3	-0.5319
"sincérité"	7	1	0.2244	0	-0.6729	6	0.54
"éloge"	6	1	0.2671	0	-0.5768	5	0.4228
"caricature"	3	3	2.7455	0	-0.2884	0	-1.484
"fréquemment"	4	2	1.1251	0	-0.3845	2	-0.4157
"stéréotype"	5	1	0.3215	1	0.1743	3	-0.2901
"imaginaire"	3	1	0.4919	2	0.9888	0	-1.484
"réciproquement"	3	1	0.4919	0	-0.2884	2	-0.1638
"interlocuteur"	3	1	0.4919	0	-0.2884	2	-0.1638
"fabrication"	2	1	0.6413	0	-0.1923	1	-0.2694
"emploi"	3	1	0.4919	0	-0.2884	2	-0.1638
"concret"	7	1	0.2244	1	-0.2361	5	0.2211
"archi"	2	1	0.6413	1	0.4465	0	-0.9893
"affamer"	3	1	0.4919	0	-0.2884	2	-0.1638
"imprégner"	2	1	0.6413	0	-0.1923	1	-0.2694
"vexer"	2	1	0.6413	0	-0.1923	1	-0.2694
"machin"	4	0	-0.2252	2	0.7481	2	-0.4157
"QWERTY"	2	0	-0.1126	0	-0.1923	2	0.3352
"sympathie"	4	0	-0.2252	0	-0.3845	4	0.6703
"serie"	2	0	-0.1126	0	-0.1923	2	0.3352
"Tristram"	6	0	-0.3378	0	-0.5768	6	1.0055
"Quest"	3	1	0.4919	1	0.314	1	-0.6165
"assombrir"	3	0	-0.1689	2	0.9888	1	-0.6165
"bourriner"	5	0	-0.2815	2	0.5854	3	-0.2901
"solitaire"	6	0	-0.3378	1	-0.1812	5	0.4228
"Voilà"	5	1	0.3215	1	0.1743	3	-0.2901
"marteau"	6	1	0.2671	1	-0.1812	4	-0.206
"R2"	2	0	-0.1126	0	-0.1923	2	0.3352
"L2"	3	1	0.4919	1	0.314	1	-0.6165
"diagonale"	2	0	-0.1126	0	-0.1923	2	0.3352
"bloc"	4	0	-0.2252	2	0.7481	2	-0.4157
"cagnotte"	2	0	-0.1126	1	0.4465	1	-0.2694
"succube"	2	0	-0.1126	0	-0.1923	2	0.3352
"cracheur"	2	0	-0.1126	0	-0.1923	2	0.3352
"sanguinaire"	4	0	-0.2252	2	0.7481	2	-0.4157
"hack"	3	0	-0.1689	0	-0.2884	3	0.5027
"indélébile"	4	0	-0.2252	0	-0.3845	4	0.6703
"minable"	3	1	0.4919	0	-0.2884	2	-0.1638
"ode"	2	0	-0.1126	0	-0.1923	2	0.3352
"diable"	5	1	0.3215	1	0.1743	3	-0.2901
"bêtise"	3	0	-0.1689	0	-0.2884	3	0.5027
"debut"	3	0	-0.1689	0	-0.2884	3	0.5027
"soi-même"	2	0	-0.1126	0	-0.1923	2	0.3352
"Blizzard"	2	0	-0.1126	0	-0.1923	2	0.3352
"boucher"	3	1	0.4919	1	0.314	1	-0.6165
"frisson"	9	0	-0.5067	0	-0.8652	9	1.5082
"envoutante"	3	0	-0.1689	0	-0.2884	3	0.5027
"trainer"	5	0	-0.2815	3	1.2455	2	-0.7196
"apres"	2	1	0.6413	1	0.4465	0	-0.9893
"info"	3	1	0.4919	1	0.314	1	-0.6165
"quetes"	4	0	-0.2252	0	-0.3845	4	0.6703
"sorti"	3	0	-0.1689	0	-0.2884	3	0.5027
"trouer"	4	0	-0.2252	0	-0.3845	4	0.6703
"quintessence"	2	0	-0.1126	1	0.4465	1	-0.2694
"10ans"	3	2	1.3899	0	-0.2884	1	-0.6165
"E3"	16	1	-0.3936	0	-1.5381	15	1.7502
"vomi"	2	1	0.6413	1	0.4465	0	-0.9893
"ruiner"	6	2	0.7985	1	-0.1812	3	-0.5319
"FF15"	10	2	0.4586	4	0.9268	4	-1.1949
"-Une"	5	0	-0.2815	2	0.5854	3	-0.2901
"-Un"	11	0	-0.6193	2	-0.2061	9	0.5792
"-La"	11	2	0.4046	7	2.726	2	-3.0061
"Tabata"	29	2	-0.5257	6	0.2767	21	0.4131
"for"	5	0	-0.2815	1	0.1743	4	0.3123
"Duscae"	6	0	-0.3378	1	-0.1812	5	0.4228
"totalité"	3	0	-0.1689	2	0.9888	1	-0.6165
"faucher"	2	0	-0.1126	1	0.4465	1	-0.2694
"caractérisation"	6	0	-0.3378	6	4.2127	0	-2.968
"empathie"	8	0	-0.4504	2	0.3076	6	0.3002
"caser"	3	0	-0.1689	2	0.9888	1	-0.6165
"facette"	4	0	-0.2252	2	0.7481	2	-0.4157
"brûler"	4	0	-0.2252	3	1.5743	1	-1.0012
"aile"	5	0	-0.2815	2	0.5854	3	-0.2901
"justice"	3	0	-0.1689	1	0.314	2	-0.1638
"bienveillant"	2	0	-0.1126	1	0.4465	1	-0.2694
"DLCs"	7	0	-0.3941	4	1.4878	3	-0.8135
"season"	2	0	-0.1126	1	0.4465	1	-0.2694
"pass"	2	0	-0.1126	1	0.4465	1	-0.2694
"chantier"	3	0	-0.1689	1	0.314	2	-0.1638
"habituellement"	5	0	-0.2815	1	0.1743	4	0.3123
"pécher"	5	1	0.3215	2	0.5854	2	-0.7196
"finalisé"	4	1	0.393	2	0.7481	1	-1.0012
"XV"	190	7	-4.3778	57	3.2515	126	-0.4736
"Versus"	62	3	-1.3259	21	2.1686	38	-0.796
"anarchique"	4	0	-0.2252	2	0.7481	2	-0.4157
"Noctis"	163	6	-3.8249	81	16.7769	76	-7.8497
"Lucis"	15	2	0.2519	7	1.7602	6	-1.6266
"tournant"	5	0	-0.2815	3	1.2455	2	-0.7196
"Niflheim"	6	1	0.2671	2	0.4671	3	-0.5319
"nation"	5	0	-0.2815	3	1.2455	2	-0.7196
"Kingsglaive"	36	4	-0.2588	23	7.9737	9	-6.8214
"prompto"	5	0	-0.2815	5	3.5106	0	-2.4733
"Ignis"	41	2	-0.9583	14	1.6422	25	-0.6751
"Gladiolus"	17	0	-0.9571	12	5.0723	5	-2.9003
"muscle"	2	0	-0.1126	1	0.4465	1	-0.2694
"enflammer"	2	0	-0.1126	1	0.4465	1	-0.2694
"road-trip"	9	0	-0.5067	6	2.5303	3	-1.4577
"foison"	7	0	-0.3941	3	0.8369	4	-0.3991
"Luna"	30	0	-1.689	18	5.7828	12	-2.8332
"promis"	4	0	-0.2252	2	0.7481	2	-0.4157
"Cindy"	8	0	-0.4504	4	1.2599	4	-0.6342
"mécanicien"	2	1	0.6413	1	0.4465	0	-0.9893
"empire"	21	1	-0.5905	10	2.4142	10	-1.3755
"Aranea"	10	0	-0.563	8	4.1322	2	-2.5941
"camping"	7	0	-0.3941	3	0.8369	4	-0.3991
"échauffer"	2	0	-0.1126	2	1.4042	0	-0.9893
"VF"	8	0	-0.4504	5	1.9966	3	-1.1244
"VO"	3	0	-0.1689	2	0.9888	1	-0.6165
"Overwatch"	3	0	-0.1689	3	2.1063	0	-1.484
"chancelier"	4	0	-0.2252	4	2.8084	0	-1.9787
"patauger"	2	0	-0.1126	2	1.4042	0	-0.9893
"casting"	4	0	-0.2252	1	0.231	3	0.2104
"scotcher"	8	2	0.5969	1	-0.2945	5	-0.3019
"tombeau"	23	0	-1.2949	2	-0.8641	21	2.0224
"super-productions"	3	0	-0.1689	1	0.314	2	-0.1638
"prévu"	7	0	-0.3941	2	0.3775	5	0.2211
"chocobo"	15	1	-0.3565	5	0.7944	9	-0.4689
"chocobos"	13	0	-0.7319	4	0.6051	9	0.227
"flageolet"	6	1	0.2671	2	0.4671	3	-0.5319
"Xenoblade"	9	0	-0.5067	4	1.077	5	-0.4981
"colmater"	2	0	-0.1126	2	1.4042	0	-0.9893
"volcan"	3	0	-0.1689	2	0.9888	1	-0.6165
"repaire"	4	0	-0.2252	2	0.7481	2	-0.4157
"partenaire"	5	0	-0.2815	2	0.5854	3	-0.2901
"versus"	6	1	0.2671	2	0.4671	3	-0.5319
"fetch"	3	1	0.4919	2	0.9888	0	-1.484
"glitchs"	3	0	-0.1689	2	0.9888	1	-0.6165
"festival"	2	0	-0.1126	2	1.4042	0	-0.9893
"CGI"	4	0	-0.2252	2	0.7481	2	-0.4157
"météo"	6	0	-0.3378	1	-0.1812	5	0.4228
"particule"	5	0	-0.2815	1	0.1743	4	0.3123
"assistance"	3	1	0.4919	1	0.314	1	-0.6165
"contraster"	4	0	-0.2252	2	0.7481	2	-0.4157
"Chocobo"	5	0	-0.2815	3	1.2455	2	-0.7196
"Theme"	6	0	-0.3378	1	-0.1812	5	0.4228
"Yoshitaka"	2	0	-0.1126	1	0.4465	1	-0.2694
"Suzuki"	2	0	-0.1126	1	0.4465	1	-0.2694
"Uematsu"	2	0	-0.1126	1	0.4465	1	-0.2694
"reboot"	2	0	-0.1126	2	1.4042	0	-0.9893
"Hajime"	10	2	0.4586	2	0.2077	6	-0.3928
"Icare"	2	0	-0.1126	1	0.4465	1	-0.2694
"-On"	2	0	-0.1126	1	0.4465	1	-0.2694
"-Les"	17	2	-0.1819	7	1.4397	8	-1.2245
"road"	22	1	-0.6316	5	0.3465	16	0.3844
"-Le"	6	4	2.5732	2	0.4671	0	-2.968
"oubli"	5	1	0.3215	1	0.1743	3	-0.2901
"émerveillement"	3	0	-0.1689	2	0.9888	1	-0.6165
"oups"	4	2	1.1251	1	0.231	1	-1.0012
"Prompto"	51	5	-0.3959	13	0.7007	33	-0.4477
"Gladio"	21	1	-0.5905	3	-0.4241	17	0.8285
"high"	2	0	-0.1126	1	0.4465	1	-0.2694
"flatteur"	2	1	0.6413	1	0.4465	0	-0.9893
"complémentaire"	2	0	-0.1126	2	1.4042	0	-0.9893
"romance"	2	0	-0.1126	2	1.4042	0	-0.9893
"Ravus"	10	0	-0.563	5	1.4969	5	-0.7283
"Régis"	4	1	0.393	2	0.7481	1	-1.0012
"empereur"	16	0	-0.9008	11	4.5178	5	-2.5499
"trappe"	3	0	-0.1689	2	0.9888	1	-0.6165
"inachever"	2	0	-0.1126	1	0.4465	1	-0.2694
"générateur"	4	0	-0.2252	3	1.5743	1	-1.0012
"Lestalum"	2	0	-0.1126	2	1.4042	0	-0.9893
"Iris"	5	0	-0.2815	4	2.1846	1	-1.4082
"Aeris"	2	0	-0.1126	2	1.4042	0	-0.9893
"focus"	3	0	-0.1689	2	0.9888	1	-0.6165
"Kingslaive"	6	0	-0.3378	2	0.4671	4	-0.206
"FFXV"	92	8	-0.702	22	0.7057	62	-0.3094
"palais"	9	0	-0.5067	6	2.5303	3	-1.4577
"mèche"	2	0	-0.1126	2	1.4042	0	-0.9893
"ado"	3	0	-0.1689	1	0.314	2	-0.1638
"enrober"	2	0	-0.1126	2	1.4042	0	-0.9893
"bromance"	2	0	-0.1126	2	1.4042	0	-0.9893
"entrevoir"	3	0	-0.1689	1	0.314	2	-0.1638
"OAV"	2	0	-0.1126	2	1.4042	0	-0.9893
"Surtout"	2	0	-0.1126	1	0.4465	1	-0.2694
"Regis"	3	0	-0.1689	3	2.1063	0	-1.484
"lamenter"	2	0	-0.1126	2	1.4042	0	-0.9893
"charmant"	7	0	-0.3941	2	0.3775	5	0.2211
"grenouille"	6	1	0.2671	4	1.782	1	-1.8299
"pourchasser"	3	1	0.4919	1	0.314	1	-0.6165
"cross-média"	3	2	1.3899	1	0.314	0	-1.484
"présumer"	4	0	-0.2252	4	2.8084	0	-1.9787
"screen"	3	1	0.4919	1	0.314	1	-0.6165
"tenant"	2	0	-0.1126	1	0.4465	1	-0.2694
"fondement"	3	0	-0.1689	2	0.9888	1	-0.6165
"piler"	2	0	-0.1126	2	1.4042	0	-0.9893
"considération"	3	0	-0.1689	1	0.314	2	-0.1638
"enneigé"	6	0	-0.3378	1	-0.1812	5	0.4228
"ellipse"	10	0	-0.563	4	0.9268	6	-0.3928
"cinquantaine"	4	0	-0.2252	2	0.7481	2	-0.4157
"Tales"	3	0	-0.1689	1	0.314	2	-0.1638
"dramatique"	5	0	-0.2815	1	0.1743	4	0.3123
"Ardyn"	20	1	-0.5498	15	6.7879	4	-4.8506
"appâter"	2	0	-0.1126	2	1.4042	0	-0.9893
"good"	2	0	-0.1126	1	0.4465	1	-0.2694
"escorte"	2	0	-0.1126	1	0.4465	1	-0.2694
"commandant"	2	1	0.6413	1	0.4465	0	-0.9893
"daemons"	8	0	-0.4504	4	1.2599	4	-0.6342
"Sid"	3	1	0.4919	2	0.9888	0	-1.484
"Cid"	2	0	-0.1126	1	0.4465	1	-0.2694
"Leviathan"	12	0	-0.6756	10	5.3744	2	-3.4253
"débris"	2	0	-0.1126	2	1.4042	0	-0.9893
"soucier"	4	0	-0.2252	1	0.231	3	0.2104
"annihiler"	2	0	-0.1126	1	0.4465	1	-0.2694
"coupable"	3	0	-0.1689	1	0.314	2	-0.1638
"Ifrit"	6	0	-0.3378	3	1.0127	3	-0.5319
"Shiva"	8	0	-0.4504	3	0.6991	5	-0.3019
"neutraliser"	3	0	-0.1689	2	0.9888	1	-0.6165
"déclamer"	2	0	-0.1126	2	1.4042	0	-0.9893
"DEUX"	3	1	0.4919	1	0.314	1	-0.6165
"solitude"	4	0	-0.2252	2	0.7481	2	-0.4157
"décrier"	5	0	-0.2815	1	0.1743	4	0.3123
"subitement"	5	1	0.3215	2	0.5854	2	-0.7196
"virer"	5	0	-0.2815	1	0.1743	4	0.3123
"originaire"	2	0	-0.1126	1	0.4465	1	-0.2694
"tatouer"	2	0	-0.1126	1	0.4465	1	-0.2694
"daemon"	2	0	-0.1126	2	1.4042	0	-0.9893
"mourant"	2	0	-0.1126	1	0.4465	1	-0.2694
"dévorer"	3	0	-0.1689	1	0.314	2	-0.1638
"authentique"	3	0	-0.1689	1	0.314	2	-0.1638
"ascenseur"	2	1	0.6413	1	0.4465	0	-0.9893
"supplier"	2	0	-0.1126	1	0.4465	1	-0.2694
"cristal"	5	1	0.3215	3	1.2455	1	-1.4082
"élu"	2	1	0.6413	1	0.4465	0	-0.9893
"crystal"	2	0	-0.1126	2	1.4042	0	-0.9893
"dompter"	8	0	-0.4504	2	0.3076	6	0.3002
"prison"	2	0	-0.1126	1	0.4465	1	-0.2694
"Hammerhead"	3	0	-0.1689	1	0.314	2	-0.1638
"épargner"	6	1	0.2671	1	-0.1812	4	-0.206
"infester"	3	0	-0.1689	1	0.314	2	-0.1638
"victoire"	3	0	-0.1689	1	0.314	2	-0.1638
"intensifier"	4	0	-0.2252	1	0.231	3	0.2104
"injustement"	3	0	-0.1689	2	0.9888	1	-0.6165
"aidant"	2	0	-0.1126	1	0.4465	1	-0.2694
"hardus"	2	0	-0.1126	1	0.4465	1	-0.2694
"louer"	3	0	-0.1689	2	0.9888	1	-0.6165
"moyenne"	8	1	0.1901	4	1.2599	3	-1.1244
"enrobage"	2	0	-0.1126	1	0.4465	1	-0.2694
"marchandise"	2	0	-0.1126	1	0.4465	1	-0.2694
"impressionant"	2	0	-0.1126	2	1.4042	0	-0.9893
"pincement"	3	0	-0.1689	1	0.314	2	-0.1638
"see"	2	0	-0.1126	1	0.4465	1	-0.2694
"foutage"	2	1	0.6413	1	0.4465	0	-0.9893
"mythologie"	8	0	-0.4504	1	-0.2945	7	0.6624
"Fabula"	7	0	-0.3941	1	-0.2361	6	0.54
"Nova"	7	0	-0.3941	1	-0.2361	6	0.54
"Crystallis"	6	0	-0.3378	1	-0.1812	5	0.4228
"diamétralement"	2	1	0.6413	0	-0.1923	1	-0.2694
"déni"	2	1	0.6413	0	-0.1923	1	-0.2694
"Agito"	4	0	-0.2252	1	0.231	3	0.2104
"Type-0"	9	1	-0.1553	1	-0.356	7	0.387
"outrancier"	2	0	-0.1126	1	0.4465	1	-0.2694
"dénuder"	2	0	-0.1126	1	0.4465	1	-0.2694
"fantôme"	12	0	-0.6756	5	1.1508	7	-0.48
"père-fils"	2	0	-0.1126	0	-0.1923	2	0.3352
"Noctis-Luna"	2	0	-0.1126	0	-0.1923	2	0.3352
"bribe"	4	0	-0.2252	1	0.231	3	0.2104
"Gils"	2	0	-0.1126	1	0.4465	1	-0.2694
"pâle"	6	0	-0.3378	2	0.4671	4	-0.206
"sphérier"	5	0	-0.2815	3	1.2455	2	-0.7196
"lui-aussi"	2	0	-0.1126	1	0.4465	1	-0.2694
"xp"	2	0	-0.1126	2	1.4042	0	-0.9893
"13Go"	2	0	-0.1126	1	0.4465	1	-0.2694
"retarder"	2	0	-0.1126	1	0.4465	1	-0.2694
"télécharger"	3	1	0.4919	1	0.314	1	-0.6165
"foudre"	6	0	-0.3378	1	-0.1812	5	0.4228
"numéro"	4	0	-0.2252	1	0.231	3	0.2104
"Altissia"	15	2	0.2519	4	0.4604	9	-0.4689
"envergure"	5	0	-0.2815	2	0.5854	3	-0.2901
"patrie"	2	1	0.6413	0	-0.1923	1	-0.2694
"Lunafreya"	9	1	-0.1553	4	1.077	4	-0.9018
"Insomnia"	11	2	0.4046	4	0.8014	5	-0.9861
"trône"	8	0	-0.4504	3	0.6991	5	-0.3019
"parlant"	3	0	-0.1689	1	0.314	2	-0.1638
"baclé"	2	0	-0.1126	1	0.4465	1	-0.2694
"insensible"	5	1	0.3215	0	-0.4807	4	0.3123
"VIII"	5	0	-0.2815	1	0.1743	4	0.3123
"buisson"	3	0	-0.1689	1	0.314	2	-0.1638
"Ceci"	2	0	-0.1126	0	-0.1923	2	0.3352
"premier|première"	4	1	0.393	0	-0.3845	3	0.2104
"élixir"	6	0	-0.3378	3	1.0127	3	-0.5319
"phénix"	6	0	-0.3378	2	0.4671	4	-0.206
"PV"	12	0	-0.6756	2	-0.2491	10	0.6829
"laps"	2	0	-0.1126	0	-0.1923	2	0.3352
"envoi"	3	0	-0.1689	1	0.314	2	-0.1638
"découdre"	6	1	0.2671	3	1.0127	2	-1.0574
"Régalia"	6	0	-0.3378	2	0.4671	4	-0.206
"Leide"	2	0	-0.1126	0	-0.1923	2	0.3352
"plaque"	2	0	-0.1126	0	-0.1923	2	0.3352
"précédemment"	8	1	0.1901	0	-0.769	7	0.6624
"ps4"	3	0	-0.1689	1	0.314	2	-0.1638
"taquiner"	2	0	-0.1126	0	-0.1923	2	0.3352
"estomper"	3	1	0.4919	0	-0.2884	2	-0.1638
"changeant"	3	0	-0.1689	0	-0.2884	3	0.5027
"MMORPG"	5	0	-0.2815	2	0.5854	3	-0.2901
